iter	Logloss
180	0.2985659671
181	0.2984609944
182	0.2983777138
183	0.2983114509
184	0.2982047299
185	0.2980976233
186	0.2980004258
187	0.2979458983
188	0.2978516214
189	0.2977325328
190	0.2976537279
191	0.2975774291
192	0.2974882592
193	0.2973870423
194	0.2973080617
195	0.2971614415
196	0.2970981739
197	0.2969822272
198	0.2968798003
199	0.29680094
200	0.2967156525
201	0.2965920967
202	0.296531215
203	0.2964329844
204	0.2963354349
205	0.2962605338
206	0.2961970121
207	0.2961500155
208	0.2960828245
209	0.2960016255
210	0.2959243274
211	0.2958452821
212	0.2957589252
213	0.2957180601
214	0.2956236976
215	0.2955493855
216	0.2954869669
217	0.2954392668
218	0.2953406795
219	0.2952512923
220	0.2951329468
221	0.2950480276
222	0.2949654966
223	0.2948653554
224	0.2947700817
225	0.2946555941
226	0.2945784754
227	0.2945055105
228	0.294443186
229	0.2943327872
230	0.2942335777
231	0.2941564367
232	0.2940768944
233	0.2940051169
234	0.293926746
235	0.2938460662
236	0.2937311043
237	0.2936592028
238	0.2935732239
239	0.2934701798
240	0.2933865112
241	0.2933077595
242	0.2932458645
243	0.2930960096
244	0.2929995246
245	0.2929113683
246	0.2928383406
247	0.2928017409
248	0.2927432828
249	0.2926882656
250	0.2926083828
251	0.2925378551
252	0.2924391275
253	0.2923577205
254	0.2923003554
255	0.2922195183
256	0.2921041245
257	0.2919988172
258	0.2919170103
259	0.2918603201
260	0.2917697062
261	0.2917030968
262	0.2915834162
263	0.2914860958
264	0.2914160601
265	0.2913033809
266	0.291238646
267	0.2911814024
268	0.2911211979
269	0.2910163899
270	0.2909465974
271	0.2908553304
272	0.2907273925
273	0.2906447203
274	0.2905840643
275	0.2904950989
276	0.2904224094
277	0.2903210947
278	0.2902628368
279	0.2901931862
280	0.2901338034
281	0.2900487165
282	0.2899605652
283	0.2898831901
284	0.2897923389
285	0.2897297461
286	0.2896838566
287	0.2895835065
288	0.2894910854
289	0.2894461175
290	0.2893916893
291	0.2893146864
292	0.2892233813
293	0.2891419621
294	0.2890572107
295	0.2889643617
296	0.2889050279
297	0.2888203237
298	0.2887514796
299	0.2886820895
300	0.2885988823
301	0.2884933672
302	0.2883993939
303	0.2883308073
304	0.2882877332
305	0.2881974968
306	0.2881150631
307	0.2880219971
308	0.2879539615
309	0.287879766
310	0.2878070415
311	0.2877361224
312	0.2876289811
313	0.2875613707
314	0.2874692507
315	0.2874043452
316	0.2873230997
317	0.2872498575
318	0.287156218
319	0.2870578109
320	0.2869664351
321	0.2868757668
322	0.2867949978
323	0.2867372737
324	0.2866817298
325	0.2866346738
326	0.2865744759
327	0.2865349597
328	0.2864694812
329	0.2863968125
330	0.2863266438
331	0.2862440679
332	0.2861763912
333	0.2860696514
334	0.2860229813
335	0.2859701105
336	0.2858868642
337	0.2858291103
338	0.2857517256
339	0.2856981041
340	0.2856072689
341	0.2855078916
342	0.2853810574
343	0.2853004846
344	0.2852222133
345	0.2851645479
346	0.2851064445
347	0.2850445238
348	0.2849277324
349	0.2848619795
350	0.284810718
351	0.2847324519
352	0.2846585574
353	0.2846021968
354	0.2845382937
355	0.2844618456
356	0.2844206697
357	0.2843234222
358	0.2842416425
359	0.2841789877
360	0.2841200984
361	0.2840554694
362	0.2839956935
363	0.2838980273
364	0.2837757076
365	0.2837167812
366	0.2836653786
367	0.2835896511
368	0.2835068849
369	0.2834587196
370	0.2833955159
371	0.2833082388
372	0.2832038104
373	0.283175002
374	0.2830980264
375	0.2830270326
376	0.2829628626
377	0.2828782043
378	0.2827905276
379	0.2827331898
380	0.2826573816
381	0.2826061141
382	0.2825126106
383	0.2824258239
384	0.2823485799
385	0.282254527
386	0.2821607351
387	0.2820751243
388	0.2819992497
389	0.2819014463
390	0.2818263819
391	0.281760288
392	0.2816962523
393	0.2816416773
394	0.2815487329
395	0.2814819901
396	0.281431723
397	0.2813482504
398	0.281272029
399	0.2812194068
400	0.2811345935
401	0.2810742035
402	0.2810010328
403	0.2809501951
404	0.2808633785
405	0.2807915458
406	0.2807476332
407	0.2806769549
408	0.2806045437
409	0.2805064287
410	0.2803904318
411	0.2803207161
412	0.2802380874
413	0.2801392043
414	0.2800517857
415	0.2800017868
416	0.2799312789
417	0.2798613238
418	0.2798092194
419	0.2797157061
420	0.2796507199
421	0.2795799532
422	0.2794752583
423	0.2793994227
424	0.2792921479
425	0.2792218807
426	0.2791622855
427	0.2790834795
428	0.2789997735
429	0.2789454809
430	0.2788989295
431	0.2788043046
432	0.2787236559
433	0.278683733
434	0.2786109388
435	0.2785563811
436	0.2784599742
437	0.278408691
438	0.2783354331
439	0.2782649271
440	0.2781822628
441	0.2781172447
442	0.2780468846
443	0.2779731381
444	0.2778847233
445	0.2778046241
446	0.2777157061
447	0.2776510444
448	0.2775713267
449	0.2775277472
450	0.277481876
451	0.2774190262
452	0.2773639409
453	0.2773028338
454	0.2772538489
455	0.2772157837
456	0.2771192235
457	0.2770662513
458	0.2769853022
459	0.2769297276
460	0.2768919549
461	0.2768238577
462	0.276735645
463	0.276656571
464	0.2765812928
465	0.2764831752
466	0.2764229334
467	0.2763481926
468	0.2762632262
469	0.2762065116
470	0.276120379
471	0.2760493355
472	0.2760044247
473	0.2759560555
474	0.27589984
475	0.2758499649
476	0.2757758587
477	0.2757040159
478	0.2756219027
479	0.2755745866
480	0.2754900031
481	0.2754543545
482	0.2753931202
483	0.2753047336
484	0.2752684343
485	0.275205584
486	0.2751379344
487	0.2751158049
488	0.2750383207
489	0.2749651803
490	0.2748775694
491	0.2748207546
492	0.2747631216
493	0.2746909384
494	0.2746272125
495	0.2745384862
496	0.2744768499
497	0.2744151779
498	0.2743443764
499	0.2742684138
500	0.2742005806
501	0.2741442609
502	0.2740933187
503	0.2740584148
504	0.2740044453
505	0.2738966355
506	0.2738526451
507	0.2737815801
508	0.2736998815
509	0.2736278747
510	0.2735761478
511	0.2735251215
512	0.2734435637
513	0.2733836615
514	0.2733332363
515	0.2732698096
516	0.2732047515
517	0.2731578323
518	0.2730863723
519	0.2730160034
520	0.2729489905
521	0.2728688467
522	0.2728277299
523	0.2727503173
524	0.2727148738
525	0.2726604941
526	0.272597265
527	0.2725371165
528	0.2724568874
529	0.2724029907
530	0.2723332084
531	0.2722786502
532	0.2722334708
533	0.272174954
534	0.2721101657
535	0.2720675206
536	0.271992117
537	0.2719119405
538	0.2718606904
539	0.2718033143
540	0.2717544677
541	0.2716841418
542	0.271601183
543	0.2715323765
544	0.2714549388
545	0.271409695
546	0.2713488802
547	0.2712651232
548	0.2711912918
549	0.2711293379
550	0.2710536469
551	0.2709939994
552	0.2709074584
553	0.2708610496
554	0.2707866221
555	0.2707120134
556	0.2706313558
557	0.270578734
558	0.2704817368
559	0.2704134948
560	0.2703550474
561	0.2702984351
562	0.2702290721
563	0.270175392
564	0.2700858779
565	0.270012081
566	0.2699519393
567	0.2698774694
568	0.269804294
569	0.2697203773
570	0.2696565106
571	0.2695644714
572	0.2695151001
573	0.2694547175
574	0.2693499345
575	0.2692903064
576	0.2692125895
577	0.2691227045
578	0.269051326
579	0.2689683437
580	0.2688783169
581	0.2688104557
582	0.2687373207
583	0.2686866721
584	0.2686215745
585	0.2685214195
586	0.2684747406
587	0.2684083496
588	0.2683724278
589	0.2682722494
590	0.2682030442
591	0.2681304414
592	0.268031227
593	0.2679903206
594	0.2678992492
595	0.2678043475
596	0.2677524951
597	0.2676851849
598	0.2675949054
599	0.2675084473
600	0.2674477274
601	0.2673758116
602	0.2673276851
603	0.2672619331
604	0.267222005
605	0.2671510561
606	0.2670929364
607	0.2670470556
608	0.2669870797
609	0.2669312956
610	0.2668916027
611	0.2668455982
612	0.2667547326
613	0.2666899474
614	0.2666369689
615	0.2665800841
616	0.2665028666
617	0.2664651098
618	0.2664161075
619	0.2663643509
620	0.2663008747
621	0.2662209994
622	0.266170111
623	0.2660752595
624	0.2660184889
625	0.2659554784
626	0.2658905182
627	0.2658410284
628	0.2657398504
629	0.265681072
630	0.2655873857
631	0.2655068396
632	0.2654610997
633	0.2654114322
634	0.2653534634
635	0.2652827986
636	0.2652013152
637	0.2651541909
638	0.2650760944
639	0.265025802
640	0.2649276619
641	0.2648830198
642	0.2648222406
643	0.2647839567
644	0.2647129748
645	0.2646639754
646	0.2646143125
647	0.2645284082
648	0.2644529304
649	0.2643879365
650	0.2643346242
651	0.2642703619
652	0.2641952801
653	0.2641595249
654	0.2641112861
655	0.2640375752
656	0.2639701035
657	0.2639205768
658	0.2638375152
659	0.2637902146
660	0.2637323013
661	0.2636797605
662	0.2636331363
663	0.2636080693
664	0.2635564323
665	0.2634840742
666	0.2634133359
667	0.2633545232
668	0.2633101241
669	0.2632528112
670	0.2631947152
671	0.2631245272
672	0.2630453526
673	0.2630095337
674	0.2629212702
675	0.262862537
676	0.2628005029
677	0.2627236096
678	0.2626751634
679	0.2626152797
680	0.2625542052
681	0.2624896801
682	0.2624485156
683	0.2623762468
684	0.2622930935
685	0.2622110943
686	0.2621358305
687	0.2620709508
688	0.2620234785
689	0.2619974758
690	0.2619299828
691	0.2618527484
692	0.2617794061
693	0.2617203859
694	0.261660608
695	0.2615832314
696	0.2615323456
697	0.261504888
698	0.2614407167
699	0.261374451
700	0.261302853
701	0.2612319833
702	0.2611746001
703	0.2611274267
704	0.2610884259
705	0.2610076817
706	0.2609535992
707	0.2609098932
708	0.260859847
709	0.2607994233
710	0.2607192572
711	0.2606501478
712	0.2605646406
713	0.2604888276
714	0.2604410955
715	0.2604029944
716	0.2603127512
717	0.2602313585
718	0.2601501904
719	0.2600962632
720	0.2600562691
721	0.2599996714
722	0.2599656647
723	0.2598924178
724	0.2598393163
725	0.2597789239
726	0.2597313081
727	0.2596818141
728	0.2596155948
729	0.2595698999
730	0.2595055379
731	0.2594528549
732	0.2593727
733	0.2593173988
734	0.2592550562
735	0.2592094282
736	0.2591300839
737	0.2590776231
738	0.2590037085
739	0.2589253412
740	0.258887427
741	0.2588401231
742	0.2588008729
743	0.258772305
744	0.2586879329
745	0.2586019083
746	0.2585393048
747	0.2585033771
748	0.258446185
749	0.2583741547
750	0.2583249926
751	0.258268908
752	0.2582123897
753	0.2581227848
754	0.2580509398
755	0.257987208
756	0.2579187217
757	0.2578593072
758	0.2577967215
759	0.2577464502
760	0.2576972562
761	0.257630864
762	0.2575711356
763	0.2575319577
764	0.2574796678
765	0.2574362243
766	0.2573779226
767	0.2573170168
768	0.257259074
769	0.2572068268
770	0.2571599769
771	0.25710971
772	0.2570529811
773	0.2569940769
774	0.2569027858
775	0.2568297638
776	0.2567799585
777	0.2567370304
778	0.2566712317
779	0.2566292019
780	0.2565714079
781	0.256511456
782	0.2564776622
783	0.2564177947
784	0.2563736703
785	0.2562873834
786	0.2562275477
787	0.2561591254
788	0.256112579
789	0.2560790937
790	0.2560060936
791	0.2559561243
792	0.255903963
793	0.2558587538
794	0.2557832235
795	0.2557191101
796	0.2556858824
797	0.2556538232
798	0.2556137247
799	0.2555713436
800	0.2555193652
801	0.2554272602
802	0.2553836966
803	0.2553200048
804	0.2552656746
805	0.2552162232
806	0.2551528551
807	0.2550955371
808	0.2550677467
809	0.2550292589
810	0.2549845328
811	0.2549443612
812	0.2548816315
813	0.2548353994
814	0.2547765481
815	0.2547391368
816	0.2546970645
817	0.2546332691
818	0.25458809
819	0.2545369936
820	0.2544830149
821	0.2544407671
822	0.2543620919
823	0.2542857799
824	0.2542531565
825	0.2542107516
826	0.2541513328
827	0.2540972131
828	0.2540370866
829	0.2539815821
830	0.253921668
831	0.2538629617
832	0.2538276752
833	0.2537311955
834	0.2536587238
835	0.2536008303
836	0.2535495004
837	0.2534882778
838	0.2534266918
839	0.2533739428
840	0.2533181339
841	0.2532642006
842	0.2532110531
843	0.253139135
844	0.2531016547
845	0.2530190871
846	0.2529687335
847	0.2529248107
848	0.252838709
849	0.2527691758
850	0.2527212718
851	0.2526414631
852	0.2525648312
853	0.2525094506
854	0.2524637751
855	0.2524224644
856	0.252345724
857	0.2522931736
858	0.2522298948
859	0.2521847258
860	0.2521275225
861	0.2520817109
862	0.2520426002
863	0.2519902813
864	0.2519313443
865	0.2518868073
866	0.2518405588
867	0.2517862331
868	0.2517295718
869	0.2516731116
870	0.251610048
871	0.2515393533
872	0.2514674903
873	0.2514248828
874	0.2513870863
875	0.2513325896
876	0.2512658403
877	0.2512054184
878	0.251130035
879	0.2510851921
880	0.2509877205
881	0.2509163719
882	0.2508548091
883	0.2508141825
884	0.2507511341
885	0.2506969703
886	0.2506351629
887	0.2505562788
888	0.2505003535
889	0.2504509544
890	0.25039214
891	0.2503285654
892	0.2502559457
893	0.2502110417
894	0.2501469384
895	0.2500950604
896	0.2500426075
897	0.250002338
898	0.2499443413
899	0.2498657871
900	0.2498112782
901	0.2497571787
902	0.24969496
903	0.2496214936
904	0.2495677448
905	0.2495044474
906	0.2494413803
907	0.2493835648
908	0.2493150903
909	0.2492615815
910	0.2492015166
911	0.2491400081
912	0.2490751318
913	0.2490411291
914	0.2489685531
915	0.2489242354
916	0.2488568368
917	0.2487976696
918	0.2487596592
919	0.2487088435
920	0.2486633829
921	0.2486010227
922	0.2485610782
923	0.248508261
924	0.2484405755
925	0.2483969236
926	0.2483395244
927	0.2482591492
928	0.248186626
929	0.2481357262
930	0.2480909878
931	0.2480247743
932	0.2479701564
933	0.2478964537
934	0.2478452572
935	0.2478099131
936	0.2477753689
937	0.2477397218
938	0.2476892034
939	0.2476316745
940	0.2475815638
941	0.2475294707
942	0.2474864484
943	0.2474173602
944	0.2473539427
945	0.2472895499
946	0.2472400034
947	0.2471917328
948	0.2471302821
949	0.2470544058
950	0.2470273997
951	0.2469582826
952	0.2469070195
953	0.2468367124
954	0.2467846074
955	0.246744147
956	0.2466992552
957	0.2466667994
958	0.2466256512
959	0.2465650379
960	0.2465063276
961	0.246455808
962	0.2463995544
963	0.2463428553
964	0.2463112644
965	0.2462345927
966	0.2461692177
967	0.2460854911
968	0.2460321389
969	0.245983034
970	0.2459225186
971	0.2458785244
972	0.245826284
973	0.2457503923
974	0.2456906915
975	0.2456347754
976	0.2455636318
977	0.2455217453
978	0.2454669331
979	0.2454225537
980	0.2453842711
981	0.2453127162
982	0.2452429842
983	0.2451906918
984	0.2451216398
985	0.2450792789
986	0.2450183227
987	0.2449710203
988	0.2449193288
989	0.2448535483
990	0.2448066454
991	0.2447343331
992	0.2446604783
993	0.2446073743
994	0.2445617815
995	0.2445235931
996	0.2444555936
997	0.244375475
998	0.244337707
999	0.2442719013
